,figure,authenticity,year,band,selling_price_USD,condition,character_type,recorded_sales_updated
1275,Admiral Ackbar,graded,1/1/2021,0.1,66.32,loose_figure,alien/other,4.2
1276,Admiral Ackbar,graded,1/1/2022,0.1,66,loose_figure,alien/other,2.4
1277,Admiral Ackbar,graded,1/1/2023,0.1,71,loose_figure,alien/other,3.6
1278,Admiral Ackbar,graded,1/1/2024,0.1,54.64,loose_figure,alien/other,5.3
1279,Admiral Ackbar,graded,1/1/2025,0.1,79,loose_figure,alien/other,2
1280,Amanaman,ungraded,1/1/2013,1,96.48,loose_figure,alien/other,0.7
1281,Amanaman,ungraded,1/1/2014,1,158.71,loose_figure,alien/other,9.2
1282,Amanaman,ungraded,1/1/2015,1,306.15,loose_figure,alien/other,10.1
1283,Amanaman,ungraded,1/1/2016,1,276,loose_figure,alien/other,9.4
1284,Amanaman,ungraded,1/1/2017,1,195.59,loose_figure,alien/other,7.8
1285,Amanaman,ungraded,1/1/2018,1,214.5,loose_figure,alien/other,5.4
1286,Amanaman,ungraded,1/1/2019,1,215.95,loose_figure,alien/other,6.2
1287,Amanaman,ungraded,1/1/2020,1,290.96,loose_figure,alien/other,7.1
1288,Amanaman,ungraded,1/1/2021,1,349.99,loose_figure,alien/other,6.6
1289,Amanaman,ungraded,1/1/2022,1,341.22,loose_figure,alien/other,6.5
1290,Amanaman,ungraded,1/1/2023,1,355.91,loose_figure,alien/other,5.8
1291,Amanaman,ungraded,1/1/2024,1,365,loose_figure,alien/other,5.6
1292,Amanaman,ungraded,1/1/2025,1,299.99,loose_figure,alien/other,5
1293,Amanaman,ungraded,1/1/2013,0.9,92.39,loose_figure,alien/other,0.7
1294,Amanaman,ungraded,1/1/2014,0.9,110,loose_figure,alien/other,9.2
1295,Amanaman,ungraded,1/1/2015,0.9,141,loose_figure,alien/other,10.1
1296,Amanaman,ungraded,1/1/2016,0.9,134.64,loose_figure,alien/other,9.4
1297,Amanaman,ungraded,1/1/2017,0.9,152.5,loose_figure,alien/other,7.8
1298,Amanaman,ungraded,1/1/2018,0.9,166.84,loose_figure,alien/other,5.4
1299,Amanaman,ungraded,1/1/2019,0.9,164,loose_figure,alien/other,6.2
1300,Amanaman,ungraded,1/1/2020,0.9,243.8,loose_figure,alien/other,7.1
1301,Amanaman,ungraded,1/1/2021,0.9,281.6,loose_figure,alien/other,6.6
1302,Amanaman,ungraded,1/1/2022,0.9,305,loose_figure,alien/other,6.5
1303,Amanaman,ungraded,1/1/2023,0.9,309,loose_figure,alien/other,5.8
1304,Amanaman,ungraded,1/1/2024,0.9,298,loose_figure,alien/other,5.6
1305,Amanaman,ungraded,1/1/2025,0.9,285,loose_figure,alien/other,5
1306,Amanaman,ungraded,1/1/2013,0.8,90.55,loose_figure,alien/other,0.7
1307,Amanaman,ungraded,1/1/2014,0.8,99.6,loose_figure,alien/other,9.2
1308,Amanaman,ungraded,1/1/2015,0.8,124.49,loose_figure,alien/other,10.1
1309,Amanaman,ungraded,1/1/2016,0.8,128.21,loose_figure,alien/other,9.4
1310,Amanaman,ungraded,1/1/2017,0.8,144,loose_figure,alien/other,7.8
1311,Amanaman,ungraded,1/1/2018,0.8,159.5,loose_figure,alien/other,5.4
1312,Amanaman,ungraded,1/1/2019,0.8,158.07,loose_figure,alien/other,6.2
1313,Amanaman,ungraded,1/1/2020,0.8,213.5,loose_figure,alien/other,7.1
1314,Amanaman,ungraded,1/1/2021,0.8,266.59,loose_figure,alien/other,6.6
1315,Amanaman,ungraded,1/1/2022,0.8,294.18,loose_figure,alien/other,6.5
1316,Amanaman,ungraded,1/1/2023,0.8,295.69,loose_figure,alien/other,5.8
1317,Amanaman,ungraded,1/1/2024,0.8,281,loose_figure,alien/other,5.6
1318,Amanaman,ungraded,1/1/2025,0.8,282.55,loose_figure,alien/other,5
1319,Amanaman,ungraded,1/1/2013,0.7,90.55,loose_figure,alien/other,0.7
1320,Amanaman,ungraded,1/1/2014,0.7,93.51,loose_figure,alien/other,9.2
1321,Amanaman,ungraded,1/1/2015,0.7,117.71,loose_figure,alien/other,10.1
1322,Amanaman,ungraded,1/1/2016,0.7,121.95,loose_figure,alien/other,9.4
1323,Amanaman,ungraded,1/1/2017,0.7,133.37,loose_figure,alien/other,7.8
1324,Amanaman,ungraded,1/1/2018,0.7,148.5,loose_figure,alien/other,5.4
1325,Amanaman,ungraded,1/1/2019,0.7,144.66,loose_figure,alien/other,6.2
1326,Amanaman,ungraded,1/1/2020,0.7,188.17,loose_figure,alien/other,7.1
1327,Amanaman,ungraded,1/1/2021,0.7,255,loose_figure,alien/other,6.6
1328,Amanaman,ungraded,1/1/2022,0.7,268.67,loose_figure,alien/other,6.5
1329,Amanaman,ungraded,1/1/2023,0.7,268.15,loose_figure,alien/other,5.8
1330,Amanaman,ungraded,1/1/2024,0.7,255,loose_figure,alien/other,5.6
1331,Amanaman,ungraded,1/1/2025,0.7,273.71,loose_figure,alien/other,5
1332,Amanaman,ungraded,1/1/2013,0.6,82,loose_figure,alien/other,0.7
1333,Amanaman,ungraded,1/1/2014,0.6,89.5,loose_figure,alien/other,9.2
1334,Amanaman,ungraded,1/1/2015,0.6,107.5,loose_figure,alien/other,10.1
1335,Amanaman,ungraded,1/1/2016,0.6,118.11,loose_figure,alien/other,9.4
1336,Amanaman,ungraded,1/1/2017,0.6,125.55,loose_figure,alien/other,7.8
1337,Amanaman,ungraded,1/1/2018,0.6,140.32,loose_figure,alien/other,5.4
1338,Amanaman,ungraded,1/1/2019,0.6,132.5,loose_figure,alien/other,6.2
1339,Amanaman,ungraded,1/1/2020,0.6,177.5,loose_figure,alien/other,7.1
1340,Amanaman,ungraded,1/1/2021,0.6,242.5,loose_figure,alien/other,6.6
1341,Amanaman,ungraded,1/1/2022,0.6,257,loose_figure,alien/other,6.5
1342,Amanaman,ungraded,1/1/2023,0.6,258,loose_figure,alien/other,5.8
1343,Amanaman,ungraded,1/1/2024,0.6,249.99,loose_figure,alien/other,5.6
1344,Amanaman,ungraded,1/1/2025,0.6,259.99,loose_figure,alien/other,5
1345,Amanaman,ungraded,1/1/2013,0.5,82,loose_figure,alien/other,0.7
1346,Amanaman,ungraded,1/1/2014,0.5,83.83,loose_figure,alien/other,9.2
1347,Amanaman,ungraded,1/1/2015,0.5,103.01,loose_figure,alien/other,10.1
1348,Amanaman,ungraded,1/1/2016,0.5,113.88,loose_figure,alien/other,9.4
1349,Amanaman,ungraded,1/1/2017,0.5,121.5,loose_figure,alien/other,7.8
1350,Amanaman,ungraded,1/1/2018,0.5,134.24,loose_figure,alien/other,5.4
1351,Amanaman,ungraded,1/1/2019,0.5,129.18,loose_figure,alien/other,6.2
1352,Amanaman,ungraded,1/1/2020,0.5,168.5,loose_figure,alien/other,7.1
1353,Amanaman,ungraded,1/1/2021,0.5,232.46,loose_figure,alien/other,6.6
1354,Amanaman,ungraded,1/1/2022,0.5,246.16,loose_figure,alien/other,6.5
1355,Amanaman,ungraded,1/1/2023,0.5,248.01,loose_figure,alien/other,5.8
1356,Amanaman,ungraded,1/1/2024,0.5,233.9,loose_figure,alien/other,5.6
1357,Amanaman,ungraded,1/1/2025,0.5,249.5,loose_figure,alien/other,5
1358,Amanaman,ungraded,1/1/2013,0.4,81.84,loose_figure,alien/other,0.7
1359,Amanaman,ungraded,1/1/2014,0.4,79.27,loose_figure,alien/other,9.2
1360,Amanaman,ungraded,1/1/2015,0.4,97.23,loose_figure,alien/other,10.1
1361,Amanaman,ungraded,1/1/2016,0.4,111.51,loose_figure,alien/other,9.4
1362,Amanaman,ungraded,1/1/2017,0.4,117.89,loose_figure,alien/other,7.8
1363,Amanaman,ungraded,1/1/2018,0.4,127.93,loose_figure,alien/other,5.4
1364,Amanaman,ungraded,1/1/2019,0.4,117.6,loose_figure,alien/other,6.2
1365,Amanaman,ungraded,1/1/2020,0.4,162.67,loose_figure,alien/other,7.1
1366,Amanaman,ungraded,1/1/2021,0.4,229.32,loose_figure,alien/other,6.6
1367,Amanaman,ungraded,1/1/2022,0.4,236.99,loose_figure,alien/other,6.5
1368,Amanaman,ungraded,1/1/2023,0.4,234.5,loose_figure,alien/other,5.8
1369,Amanaman,ungraded,1/1/2024,0.4,220.92,loose_figure,alien/other,5.6
1370,Amanaman,ungraded,1/1/2025,0.4,227.5,loose_figure,alien/other,5
1371,Amanaman,ungraded,1/1/2013,0.3,73.37,loose_figure,alien/other,0.7
1372,Amanaman,ungraded,1/1/2014,0.3,76.58,loose_figure,alien/other,9.2
1373,Amanaman,ungraded,1/1/2015,0.3,89.62,loose_figure,alien/other,10.1
1374,Amanaman,ungraded,1/1/2016,0.3,106.79,loose_figure,alien/other,9.4
1375,Amanaman,ungraded,1/1/2017,0.3,113.8,loose_figure,alien/other,7.8
1376,Amanaman,ungraded,1/1/2018,0.3,119.93,loose_figure,alien/other,5.4
1377,Amanaman,ungraded,1/1/2019,0.3,111.32,loose_figure,alien/other,6.2
1378,Amanaman,ungraded,1/1/2020,0.3,145.5,loose_figure,alien/other,7.1
1379,Amanaman,ungraded,1/1/2021,0.3,212.78,loose_figure,alien/other,6.6
1380,Amanaman,ungraded,1/1/2022,0.3,215.93,loose_figure,alien/other,6.5
1381,Amanaman,ungraded,1/1/2023,0.3,223.12,loose_figure,alien/other,5.8
1382,Amanaman,ungraded,1/1/2024,0.3,208.97,loose_figure,alien/other,5.6
1383,Amanaman,ungraded,1/1/2025,0.3,219.11,loose_figure,alien/other,5
1384,Amanaman,ungraded,1/1/2013,0.2,73.37,loose_figure,alien/other,0.7
1385,Amanaman,ungraded,1/1/2014,0.2,72.11,loose_figure,alien/other,9.2
1386,Amanaman,ungraded,1/1/2015,0.2,85,loose_figure,alien/other,10.1
1387,Amanaman,ungraded,1/1/2016,0.2,101.03,loose_figure,alien/other,9.4
1388,Amanaman,ungraded,1/1/2017,0.2,109.17,loose_figure,alien/other,7.8
1389,Amanaman,ungraded,1/1/2018,0.2,114.57,loose_figure,alien/other,5.4
1390,Amanaman,ungraded,1/1/2019,0.2,100.26,loose_figure,alien/other,6.2
1391,Amanaman,ungraded,1/1/2020,0.2,137.5,loose_figure,alien/other,7.1
1392,Amanaman,ungraded,1/1/2021,0.2,204.72,loose_figure,alien/other,6.6
1393,Amanaman,ungraded,1/1/2022,0.2,186.65,loose_figure,alien/other,6.5
1394,Amanaman,ungraded,1/1/2023,0.2,204.25,loose_figure,alien/other,5.8
1395,Amanaman,ungraded,1/1/2024,0.2,195.3,loose_figure,alien/other,5.6
1396,Amanaman,ungraded,1/1/2025,0.2,196,loose_figure,alien/other,5
1397,Amanaman,ungraded,1/1/2013,0.1,69.78,loose_figure,alien/other,0.7
1398,Amanaman,ungraded,1/1/2014,0.1,66.32,loose_figure,alien/other,9.2
1399,Amanaman,ungraded,1/1/2015,0.1,76.74,loose_figure,alien/other,10.1
1400,Amanaman,ungraded,1/1/2016,0.1,94.39,loose_figure,alien/other,9.4
1401,Amanaman,ungraded,1/1/2017,0.1,97.62,loose_figure,alien/other,7.8
1402,Amanaman,ungraded,1/1/2018,0.1,106.19,loose_figure,alien/other,5.4
1403,Amanaman,ungraded,1/1/2019,0.1,95.34,loose_figure,alien/other,6.2
1404,Amanaman,ungraded,1/1/2020,0.1,125.8,loose_figure,alien/other,7.1
1405,Amanaman,ungraded,1/1/2021,0.1,177.5,loose_figure,alien/other,6.6
1406,Amanaman,ungraded,1/1/2022,0.1,163.84,loose_figure,alien/other,6.5
1407,Amanaman,ungraded,1/1/2023,0.1,185.38,loose_figure,alien/other,5.8
1408,Amanaman,ungraded,1/1/2024,0.1,174.51,loose_figure,alien/other,5.6
1409,Amanaman,ungraded,1/1/2025,0.1,184.36,loose_figure,alien/other,5
1410,Amanaman,graded,1/1/2013,1,103.4,loose_figure,alien/other,0.1
1411,Amanaman,graded,1/1/2014,1,266.32,loose_figure,alien/other,1.4
1412,Amanaman,graded,1/1/2015,1,242.49,loose_figure,alien/other,1.6
1413,Amanaman,graded,1/1/2016,1,261,loose_figure,alien/other,2.3
1414,Amanaman,graded,1/1/2017,1,247.5,loose_figure,alien/other,2.4
1415,Amanaman,graded,1/1/2018,1,300,loose_figure,alien/other,1.5
1416,Amanaman,graded,1/1/2019,1,285,loose_figure,alien/other,3.6
1417,Amanaman,graded,1/1/2020,1,395,loose_figure,alien/other,1.7
1418,Amanaman,graded,1/1/2021,1,539.73,loose_figure,alien/other,2.2
1419,Amanaman,graded,1/1/2022,1,724.35,loose_figure,alien/other,3.1
1420,Amanaman,graded,1/1/2023,1,679.69,loose_figure,alien/other,3.6
1421,Amanaman,graded,1/1/2024,1,945.77,loose_figure,alien/other,3.6
1422,Amanaman,graded,1/1/2025,1,749.99,loose_figure,alien/other,1.8
1423,Amanaman,graded,1/1/2013,0.9,103.4,loose_figure,alien/other,0.1
1424,Amanaman,graded,1/1/2014,0.9,177.5,loose_figure,alien/other,1.4
1425,Amanaman,graded,1/1/2015,0.9,191.89,loose_figure,alien/other,1.6
1426,Amanaman,graded,1/1/2016,0.9,185.89,loose_figure,alien/other,2.3
1427,Amanaman,graded,1/1/2017,0.9,205.5,loose_figure,alien/other,2.4
1428,Amanaman,graded,1/1/2018,0.9,264.7,loose_figure,alien/other,1.5
1429,Amanaman,graded,1/1/2019,0.9,243.55,loose_figure,alien/other,3.6
1430,Amanaman,graded,1/1/2020,0.9,335,loose_figure,alien/other,1.7
1431,Amanaman,graded,1/1/2021,0.9,475,loose_figure,alien/other,2.2
1432,Amanaman,graded,1/1/2022,0.9,540,loose_figure,alien/other,3.1
1433,Amanaman,graded,1/1/2023,0.9,455,loose_figure,alien/other,3.6
1434,Amanaman,graded,1/1/2024,0.9,460.02,loose_figure,alien/other,3.6
1435,Amanaman,graded,1/1/2025,0.9,550,loose_figure,alien/other,1.8
1436,Amanaman,graded,1/1/2013,0.8,103.4,loose_figure,alien/other,0.1
1437,Amanaman,graded,1/1/2014,0.8,151.83,loose_figure,alien/other,1.4
1438,Amanaman,graded,1/1/2015,0.8,190.29,loose_figure,alien/other,1.6
1439,Amanaman,graded,1/1/2016,0.8,169.95,loose_figure,alien/other,2.3
1440,Amanaman,graded,1/1/2017,0.8,182.78,loose_figure,alien/other,2.4
1441,Amanaman,graded,1/1/2018,0.8,258.33,loose_figure,alien/other,1.5
1442,Amanaman,graded,1/1/2019,0.8,229.5,loose_figure,alien/other,3.6
1443,Amanaman,graded,1/1/2020,0.8,327.01,loose_figure,alien/other,1.7
1444,Amanaman,graded,1/1/2021,0.8,429.08,loose_figure,alien/other,2.2
1445,Amanaman,graded,1/1/2022,0.8,520.92,loose_figure,alien/other,3.1
1446,Amanaman,graded,1/1/2023,0.8,410,loose_figure,alien/other,3.6
1447,Amanaman,graded,1/1/2024,0.8,395,loose_figure,alien/other,3.6
1448,Amanaman,graded,1/1/2025,0.8,435,loose_figure,alien/other,1.8
1449,Amanaman,graded,1/1/2013,0.7,103.4,loose_figure,alien/other,0.1
1450,Amanaman,graded,1/1/2014,0.7,146.82,loose_figure,alien/other,1.4
1451,Amanaman,graded,1/1/2015,0.7,182.43,loose_figure,alien/other,1.6
1452,Amanaman,graded,1/1/2016,0.7,167.28,loose_figure,alien/other,2.3
1453,Amanaman,graded,1/1/2017,0.7,174.71,loose_figure,alien/other,2.4
1454,Amanaman,graded,1/1/2018,0.7,227.51,loose_figure,alien/other,1.5
1455,Amanaman,graded,1/1/2019,0.7,221.5,loose_figure,alien/other,3.6
1456,Amanaman,graded,1/1/2020,0.7,299,loose_figure,alien/other,1.7
1457,Amanaman,graded,1/1/2021,0.7,410,loose_figure,alien/other,2.2
1458,Amanaman,graded,1/1/2022,0.7,487.88,loose_figure,alien/other,3.1
1459,Amanaman,graded,1/1/2023,0.7,355.98,loose_figure,alien/other,3.6
1460,Amanaman,graded,1/1/2024,0.7,362.59,loose_figure,alien/other,3.6
1461,Amanaman,graded,1/1/2025,0.7,403.63,loose_figure,alien/other,1.8
1462,Amanaman,graded,1/1/2013,0.6,103.4,loose_figure,alien/other,0.1
1463,Amanaman,graded,1/1/2014,0.6,141.19,loose_figure,alien/other,1.4
1464,Amanaman,graded,1/1/2015,0.6,177.5,loose_figure,alien/other,1.6
1465,Amanaman,graded,1/1/2016,0.6,154.7,loose_figure,alien/other,2.3
1466,Amanaman,graded,1/1/2017,0.6,167.5,loose_figure,alien/other,2.4
1467,Amanaman,graded,1/1/2018,0.6,217.05,loose_figure,alien/other,1.5
1468,Amanaman,graded,1/1/2019,0.6,204.49,loose_figure,alien/other,3.6
1469,Amanaman,graded,1/1/2020,0.6,278.67,loose_figure,alien/other,1.7
1470,Amanaman,graded,1/1/2021,0.6,400,loose_figure,alien/other,2.2
1471,Amanaman,graded,1/1/2022,0.6,447.44,loose_figure,alien/other,3.1
1472,Amanaman,graded,1/1/2023,0.6,331,loose_figure,alien/other,3.6
1473,Amanaman,graded,1/1/2024,0.6,347.9,loose_figure,alien/other,3.6
1474,Amanaman,graded,1/1/2025,0.6,377.9,loose_figure,alien/other,1.8
1475,Amanaman,graded,1/1/2013,0.5,103.4,loose_figure,alien/other,0.1
1476,Amanaman,graded,1/1/2014,0.5,135.67,loose_figure,alien/other,1.4
1477,Amanaman,graded,1/1/2015,0.5,172.88,loose_figure,alien/other,1.6
1478,Amanaman,graded,1/1/2016,0.5,148.5,loose_figure,alien/other,2.3
1479,Amanaman,graded,1/1/2017,0.5,164.5,loose_figure,alien/other,2.4
1480,Amanaman,graded,1/1/2018,0.5,209.52,loose_figure,alien/other,1.5
1481,Amanaman,graded,1/1/2019,0.5,190.5,loose_figure,alien/other,3.6
1482,Amanaman,graded,1/1/2020,0.5,276.36,loose_figure,alien/other,1.7
1483,Amanaman,graded,1/1/2021,0.5,388.42,loose_figure,alien/other,2.2
1484,Amanaman,graded,1/1/2022,0.5,400.1,loose_figure,alien/other,3.1
1485,Amanaman,graded,1/1/2023,0.5,300,loose_figure,alien/other,3.6
1486,Amanaman,graded,1/1/2024,0.5,320.51,loose_figure,alien/other,3.6
1487,Amanaman,graded,1/1/2025,0.5,364.75,loose_figure,alien/other,1.8
1488,Amanaman,graded,1/1/2013,0.4,103.4,loose_figure,alien/other,0.1
1489,Amanaman,graded,1/1/2014,0.4,132.5,loose_figure,alien/other,1.4
1490,Amanaman,graded,1/1/2015,0.4,170.33,loose_figure,alien/other,1.6
1491,Amanaman,graded,1/1/2016,0.4,139.08,loose_figure,alien/other,2.3
1492,Amanaman,graded,1/1/2017,0.4,155.9,loose_figure,alien/other,2.4
1493,Amanaman,graded,1/1/2018,0.4,186.59,loose_figure,alien/other,1.5
1494,Amanaman,graded,1/1/2019,0.4,183.37,loose_figure,alien/other,3.6
1495,Amanaman,graded,1/1/2020,0.4,255,loose_figure,alien/other,1.7
1496,Amanaman,graded,1/1/2021,0.4,364.38,loose_figure,alien/other,2.2
1497,Amanaman,graded,1/1/2022,0.4,361.9,loose_figure,alien/other,3.1
1498,Amanaman,graded,1/1/2023,0.4,291,loose_figure,alien/other,3.6
1499,Amanaman,graded,1/1/2024,0.4,308.73,loose_figure,alien/other,3.6
1500,Amanaman,graded,1/1/2025,0.4,347.52,loose_figure,alien/other,1.8
1501,Amanaman,graded,1/1/2013,0.3,103.4,loose_figure,alien/other,0.1
1502,Amanaman,graded,1/1/2014,0.3,96.78,loose_figure,alien/other,1.4
1503,Amanaman,graded,1/1/2015,0.3,156.89,loose_figure,alien/other,1.6
1504,Amanaman,graded,1/1/2016,0.3,120.57,loose_figure,alien/other,2.3
1505,Amanaman,graded,1/1/2017,0.3,140.5,loose_figure,alien/other,2.4
1506,Amanaman,graded,1/1/2018,0.3,175.01,loose_figure,alien/other,1.5
1507,Amanaman,graded,1/1/2019,0.3,176.24,loose_figure,alien/other,3.6
1508,Amanaman,graded,1/1/2020,0.3,225.81,loose_figure,alien/other,1.7
1509,Amanaman,graded,1/1/2021,0.3,315.75,loose_figure,alien/other,2.2
1510,Amanaman,graded,1/1/2022,0.3,349.5,loose_figure,alien/other,3.1
1511,Amanaman,graded,1/1/2023,0.3,262.8,loose_figure,alien/other,3.6
1512,Amanaman,graded,1/1/2024,0.3,279.26,loose_figure,alien/other,3.6
1513,Amanaman,graded,1/1/2025,0.3,307.02,loose_figure,alien/other,1.8
1514,Amanaman,graded,1/1/2013,0.2,103.4,loose_figure,alien/other,0.1
1515,Amanaman,graded,1/1/2014,0.2,96.58,loose_figure,alien/other,1.4
1516,Amanaman,graded,1/1/2015,0.2,153.5,loose_figure,alien/other,1.6
1517,Amanaman,graded,1/1/2016,0.2,116.35,loose_figure,alien/other,2.3
1518,Amanaman,graded,1/1/2017,0.2,137.5,loose_figure,alien/other,2.4
1519,Amanaman,graded,1/1/2018,0.2,159.99,loose_figure,alien/other,1.5
1520,Amanaman,graded,1/1/2019,0.2,170.61,loose_figure,alien/other,3.6
1521,Amanaman,graded,1/1/2020,0.2,216.91,loose_figure,alien/other,1.7
1522,Amanaman,graded,1/1/2021,0.2,291.45,loose_figure,alien/other,2.2
1523,Amanaman,graded,1/1/2022,0.2,306.16,loose_figure,alien/other,3.1
1524,Amanaman,graded,1/1/2023,0.2,240.5,loose_figure,alien/other,3.6
1525,Amanaman,graded,1/1/2024,0.2,269.55,loose_figure,alien/other,3.6
1526,Amanaman,graded,1/1/2025,0.2,295,loose_figure,alien/other,1.8
1527,Amanaman,graded,1/1/2013,0.1,103.4,loose_figure,alien/other,0.1
1528,Amanaman,graded,1/1/2014,0.1,96.25,loose_figure,alien/other,1.4
1529,Amanaman,graded,1/1/2015,0.1,135.38,loose_figure,alien/other,1.6
1530,Amanaman,graded,1/1/2016,0.1,113.52,loose_figure,alien/other,2.3
1531,Amanaman,graded,1/1/2017,0.1,132.5,loose_figure,alien/other,2.4
1532,Amanaman,graded,1/1/2018,0.1,137.78,loose_figure,alien/other,1.5
1533,Amanaman,graded,1/1/2019,0.1,158.29,loose_figure,alien/other,3.6
1534,Amanaman,graded,1/1/2020,0.1,211,loose_figure,alien/other,1.7
1535,Amanaman,graded,1/1/2021,0.1,242.64,loose_figure,alien/other,2.2
1536,Amanaman,graded,1/1/2022,0.1,286.6,loose_figure,alien/other,3.1
1537,Amanaman,graded,1/1/2023,0.1,221.34,loose_figure,alien/other,3.6
1538,Amanaman,graded,1/1/2024,0.1,222.21,loose_figure,alien/other,3.6
1539,Amanaman,graded,1/1/2025,0.1,271.01,loose_figure,alien/other,1.8
1540,Anakin Skywalker,ungraded,1/1/2013,1,42.68,loose_figure,jedi,12
1541,Anakin Skywalker,ungraded,1/1/2014,1,56.35,loose_figure,jedi,37.5
1542,Anakin Skywalker,ungraded,1/1/2015,1,48.2,loose_figure,jedi,43.6
1543,Anakin Skywalker,ungraded,1/1/2016,1,60.23,loose_figure,jedi,47.1
1544,Anakin Skywalker,ungraded,1/1/2017,1,55.8,loose_figure,jedi,34.7
1545,Anakin Skywalker,ungraded,1/1/2018,1,46.47,loose_figure,jedi,35.7
1546,Anakin Skywalker,ungraded,1/1/2019,1,46.5,loose_figure,jedi,37.3
1547,Anakin Skywalker,ungraded,1/1/2020,1,99.99,loose_figure,jedi,48.9
1548,Anakin Skywalker,ungraded,1/1/2021,1,95.1,loose_figure,jedi,48.1
1549,Anakin Skywalker,ungraded,1/1/2022,1,105.5,loose_figure,jedi,40.9
1550,Anakin Skywalker,ungraded,1/1/2023,1,65,loose_figure,jedi,38.5
1551,Anakin Skywalker,ungraded,1/1/2024,1,65.81,loose_figure,jedi,36.5
1552,Anakin Skywalker,ungraded,1/1/2025,1,64.05,loose_figure,jedi,21.6
1553,Anakin Skywalker,ungraded,1/1/2013,0.9,19.17,loose_figure,jedi,12
1554,Anakin Skywalker,ungraded,1/1/2014,0.9,18.24,loose_figure,jedi,37.5
1555,Anakin Skywalker,ungraded,1/1/2015,0.9,22,loose_figure,jedi,43.6
1556,Anakin Skywalker,ungraded,1/1/2016,0.9,24.81,loose_figure,jedi,47.1
1557,Anakin Skywalker,ungraded,1/1/2017,0.9,25.72,loose_figure,jedi,34.7
1558,Anakin Skywalker,ungraded,1/1/2018,0.9,26,loose_figure,jedi,35.7
1559,Anakin Skywalker,ungraded,1/1/2019,0.9,25,loose_figure,jedi,37.3
1560,Anakin Skywalker,ungraded,1/1/2020,0.9,34.38,loose_figure,jedi,48.9
1561,Anakin Skywalker,ungraded,1/1/2021,0.9,47.99,loose_figure,jedi,48.1
1562,Anakin Skywalker,ungraded,1/1/2022,0.9,44.99,loose_figure,jedi,40.9
1563,Anakin Skywalker,ungraded,1/1/2023,0.9,38,loose_figure,jedi,38.5
1564,Anakin Skywalker,ungraded,1/1/2024,0.9,38.77,loose_figure,jedi,36.5
1565,Anakin Skywalker,ungraded,1/1/2025,0.9,39.98,loose_figure,jedi,21.6
1566,Anakin Skywalker,ungraded,1/1/2013,0.8,16.16,loose_figure,jedi,12
1567,Anakin Skywalker,ungraded,1/1/2014,0.8,15.5,loose_figure,jedi,37.5
1568,Anakin Skywalker,ungraded,1/1/2015,0.8,18.11,loose_figure,jedi,43.6
1569,Anakin Skywalker,ungraded,1/1/2016,0.8,21.64,loose_figure,jedi,47.1
1570,Anakin Skywalker,ungraded,1/1/2017,0.8,21.53,loose_figure,jedi,34.7
1571,Anakin Skywalker,ungraded,1/1/2018,0.8,22.05,loose_figure,jedi,35.7
1572,Anakin Skywalker,ungraded,1/1/2019,0.8,20.69,loose_figure,jedi,37.3
1573,Anakin Skywalker,ungraded,1/1/2020,0.8,27.99,loose_figure,jedi,48.9
1574,Anakin Skywalker,ungraded,1/1/2021,0.8,40.9,loose_figure,jedi,48.1
1575,Anakin Skywalker,ungraded,1/1/2022,0.8,39,loose_figure,jedi,40.9
1576,Anakin Skywalker,ungraded,1/1/2023,0.8,34.15,loose_figure,jedi,38.5
1577,Anakin Skywalker,ungraded,1/1/2024,0.8,34,loose_figure,jedi,36.5
1578,Anakin Skywalker,ungraded,1/1/2025,0.8,34.99,loose_figure,jedi,21.6
1579,Anakin Skywalker,ungraded,1/1/2013,0.7,13.92,loose_figure,jedi,12
1580,Anakin Skywalker,ungraded,1/1/2014,0.7,13.85,loose_figure,jedi,37.5
1581,Anakin Skywalker,ungraded,1/1/2015,0.7,16.32,loose_figure,jedi,43.6
1582,Anakin Skywalker,ungraded,1/1/2016,0.7,19.56,loose_figure,jedi,47.1
1583,Anakin Skywalker,ungraded,1/1/2017,0.7,19.5,loose_figure,jedi,34.7
1584,Anakin Skywalker,ungraded,1/1/2018,0.7,20,loose_figure,jedi,35.7
1585,Anakin Skywalker,ungraded,1/1/2019,0.7,19.5,loose_figure,jedi,37.3
1586,Anakin Skywalker,ungraded,1/1/2020,0.7,25.7,loose_figure,jedi,48.9
